work_wikidata_id,work_name,work_type,release_or_first_broadcast_date,location_wikidata_id,location_name,latitude,longitude,address,episode_timecode_start,episode_timecode_end,imdb_id,tmdb_movie_id,tmdb_tv_id,wikidata_work_url,wikidata_location_url,data_source
Q61117344,蝙蝠侠,film,2022-02-23,Q84,伦敦,51.507222222,-0.1275,,,,tt1877830,414906,,https://www.wikidata.org/wiki/Q61117344,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q116852,蝙蝠侠,film,1989-01-01,Q19813,哈特菲爾德莊園,51.7606,-0.2092,Hatfield AL9 5NQ,,,tt0096895,268,,https://www.wikidata.org/wiki/Q116852,https://www.wikidata.org/wiki/Q19813,Wikidata P915/P625/P6375/P577
Q116852,蝙蝠侠,film,1989-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0096895,268,,https://www.wikidata.org/wiki/Q116852,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q61117344,蝙蝠侠,film,2022-02-23,Q4093,格拉斯哥,55.861111111,-4.25,,,,tt1877830,414906,,https://www.wikidata.org/wiki/Q61117344,https://www.wikidata.org/wiki/Q4093,Wikidata P915/P625/P6375/P577
Q116852,蝙蝠侠,film,1989-01-01,Q19841,科内博斯厅,51.8728,-0.2148,Knebworth SG1 2AX,,,tt0096895,268,,https://www.wikidata.org/wiki/Q116852,https://www.wikidata.org/wiki/Q19841,Wikidata P915/P625/P6375/P577
Q116852,蝙蝠侠,film,1989-01-01,Q21,英格兰,53.0,-1.0,,,,tt0096895,268,,https://www.wikidata.org/wiki/Q116852,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q61117344,蝙蝠侠,film,2022-02-23,Q19835,華納兄弟利維斯登製片廠,51.693333333,-0.419722222,,,,tt1877830,414906,,https://www.wikidata.org/wiki/Q61117344,https://www.wikidata.org/wiki/Q19835,Wikidata P915/P625/P6375/P577
Q189054,蝙蝠侠归来,film,1992-06-16,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0103776,364,,https://www.wikidata.org/wiki/Q189054,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q4664040,Abbey Mills泵站,51.5307,-8.35E-4,,,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q4664040,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q7275217,卡丁頓空軍基地,52.108922,-0.422499,,,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q7275217,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q205014,煤屋堡,51.4635,0.432682,"Princess Margaret Road, East Tilbury Village, Tilbury, Thurrock RM18 8PB",,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q205014,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q149688,磨坊山,51.62,-0.23,,,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q149688,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q4918900,蒙特摩爾塔樓,51.86822058,-0.690618975,,,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q4918900,Wikidata P915/P625/P6375/P577
Q166262,蝙蝠侠：开战时刻,film,2005-06-15,Q124377,金丝雀码头,51.505,-0.019444444,,,,tt0372784,272,,https://www.wikidata.org/wiki/Q166262,https://www.wikidata.org/wiki/Q124377,Wikidata P915/P625/P6375/P577
Q163872,蝙蝠侠：黑暗骑士,film,2008-07-18,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0468569,155,,https://www.wikidata.org/wiki/Q163872,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q189330,蝙蝠侠：黑暗骑士崛起,film,2012-07-20,Q84,伦敦,51.507222222,-0.1275,,,,tt1345836,49026,,https://www.wikidata.org/wiki/Q189330,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q1101856,血书,film,2009-03-07,Q84,伦敦,51.507222222,-0.1275,,,,tt1169809,19599,,https://www.wikidata.org/wiki/Q1101856,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q1101856,血书,film,2009-03-07,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt1169809,19599,,https://www.wikidata.org/wiki/Q1101856,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q94284,血染天堂,film,2004-01-01,Q5785,开曼群岛,19.5,-80.5,,,,tt0386504,9830,,https://www.wikidata.org/wiki/Q94284,https://www.wikidata.org/wiki/Q5785,Wikidata P915/P625/P6375/P577
Q636356,血染的季節,film,1989-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0097243,32075,,https://www.wikidata.org/wiki/Q636356,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1406151,血緣相連,film,2010-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt1540400,43944,,https://www.wikidata.org/wiki/Q1406151,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q932608,血腥佳人,film,1971-01-31,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0065580,39043,,https://www.wikidata.org/wiki/Q932608,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q2064212,血腥劇場,film,1973-03-16,Q84,伦敦,51.507222222,-0.1275,,,,tt0070791,28498,,https://www.wikidata.org/wiki/Q2064212,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q5021551,行運一條龍,film,1963-04-04,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0056897,108003,,https://www.wikidata.org/wiki/Q5021551,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q614787,被激怒的女人,film,2006-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0458072,15986,,https://www.wikidata.org/wiki/Q614787,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q3805533,親親我的愛,film,1995-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0113448,2021,,https://www.wikidata.org/wiki/Q3805533,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1515669,解剖外星人,film,2006-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0466664,9773,,https://www.wikidata.org/wiki/Q1515669,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q7751512,諜海奇波,film,1963-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0057311,51539,,https://www.wikidata.org/wiki/Q7751512,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1170124,諜海群英會,film,1966-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0060880,46041,,https://www.wikidata.org/wiki/Q1170124,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q3487486,諜海龍虎會,film,1972-07-23,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0068742,96793,,https://www.wikidata.org/wiki/Q3487486,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1195342,諜海龍虎鬥,film,1973-07-25,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0070351,32627,,https://www.wikidata.org/wiki/Q1195342,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q3092,諜網亡魂,film,1953-12-10,Q16632523,Richmond Ice Rink,51.455,-0.3,,,,tt0046031,3014,,https://www.wikidata.org/wiki/Q3092,https://www.wikidata.org/wiki/Q16632523,Wikidata P915/P625/P6375/P577
Q7857875,護士春光,film,1962-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0056621,105656,,https://www.wikidata.org/wiki/Q7857875,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1049545,诸神之战,film,1981-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0082186,10323,,https://www.wikidata.org/wiki/Q1049545,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q200672,诺丁山,film,1999-05-21,Q84,伦敦,51.507222222,-0.1275,,,,tt0125439,509,,https://www.wikidata.org/wiki/Q200672,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q102754,诺博士,film,1962-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0055928,646,,https://www.wikidata.org/wiki/Q102754,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q379873,谁陷害了兔子罗杰,film,1988-06-22,Q3410,赫特福德郡,51.9,-0.2,,,,tt0096438,856,,https://www.wikidata.org/wiki/Q379873,https://www.wikidata.org/wiki/Q3410,Wikidata P915/P625/P6375/P577
Q490632,谍海密码战,film,1966-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0060121,23030,,https://www.wikidata.org/wiki/Q490632,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q288361,谍网惊魂,film,1959-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0053354,25386,,https://www.wikidata.org/wiki/Q288361,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q288361,谍网惊魂,film,1959-01-01,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt0053354,25386,,https://www.wikidata.org/wiki/Q288361,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q272860,象人,film,1980-10-03,Q84,伦敦,51.507222222,-0.1275,,,,tt0080678,1955,,https://www.wikidata.org/wiki/Q272860,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q508931,豪情三劍客,film,1993-11-12,Q937918,Charlestown,50.3314,-4.7578,,,,tt0108333,10057,,https://www.wikidata.org/wiki/Q508931,https://www.wikidata.org/wiki/Q937918,Wikidata P915/P625/P6375/P577
Q508931,豪情三劍客,film,1993-11-12,Q1212567,River Fowey,50.35,-4.633333333,,,,tt0108333,10057,,https://www.wikidata.org/wiki/Q508931,https://www.wikidata.org/wiki/Q1212567,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q216914,圣詹姆士公园,51.5025,-0.135,,,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q216914,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q1544344,大罗素街,51.5183,-0.126111,,,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q1544344,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q6373,大英博物馆,51.519444444,-0.126944444,"Great Russell St, Bloomsbury, London WC1B 3DG, UK",,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q6373,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q756819,河岸街,51.5114,-0.119,"Strand, London WC2",,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q756819,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q1070409,维多利亚堤岸,51.507222222,-0.121666666,,,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q1070409,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q184619,苏格兰场,51.50183,-0.12446,,,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q184619,Wikidata P915/P625/P6375/P577
Q901140,豺狼的日子,film,1973-01-01,Q1344889,萨默塞特府,51.511111111,-0.117777777,"Strand, London WC2R 1LA",,,tt0069947,4909,,https://www.wikidata.org/wiki/Q901140,https://www.wikidata.org/wiki/Q1344889,Wikidata P915/P625/P6375/P577
Q18758160,貨車裡的女人,film,2015-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt3722070,328589,,https://www.wikidata.org/wiki/Q18758160,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q245271,贝隆夫人,film,1996-12-25,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0116250,8818,,https://www.wikidata.org/wiki/Q245271,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1360769,贵在真诚,film,1952-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0044744,20324,,https://www.wikidata.org/wiki/Q1360769,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q903930,赤焰战场2,film,2013-07-18,Q84,伦敦,51.507222222,-0.1275,,,,tt1821694,146216,,https://www.wikidata.org/wiki/Q903930,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q1141727,赤膽豪情,film,1995-01-01,Q22,苏格兰,57.0,-5.0,,,,tt0114287,11780,,https://www.wikidata.org/wiki/Q1141727,https://www.wikidata.org/wiki/Q22,Wikidata P915/P625/P6375/P577
Q47461719,赤裸朱丽叶,film,2018-08-17,Q84,伦敦,51.507222222,-0.1275,,,,tt5607096,458344,,https://www.wikidata.org/wiki/Q47461719,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q1963079,赤裸裸,film,1993-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0107653,21450,,https://www.wikidata.org/wiki/Q1963079,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q332658,赦免的罪人,film,1978-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0081975,77128,,https://www.wikidata.org/wiki/Q332658,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q7332466,起立欢呼,film,2010-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt1341795,66124,,https://www.wikidata.org/wiki/Q7332466,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q284184,超世紀戰神,film,2011-10-26,Q84,伦敦,51.507222222,-0.1275,,,,tt1562871,41517,,https://www.wikidata.org/wiki/Q284184,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q213053,超人,film,1978-12-10,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0078346,1924,,https://www.wikidata.org/wiki/Q213053,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q1123006,超人IV：寻求和平,film,1987-07-24,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0094074,11411,,https://www.wikidata.org/wiki/Q1123006,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q528095,超人第三集,film,1983-06-17,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0086393,9531,,https://www.wikidata.org/wiki/Q528095,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q528095,超人第三集,film,1983-06-17,Q204234,米尔顿凯恩斯,52.033333333,-0.766666666,,,,tt0086393,9531,,https://www.wikidata.org/wiki/Q528095,https://www.wikidata.org/wiki/Q204234,Wikidata P915/P625/P6375/P577
Q267672,超人續集,film,1980-12-04,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0081573,8536,,https://www.wikidata.org/wiki/Q267672,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q116921951,超少女,film,2026-06-22,Q84,伦敦,51.507222222,-0.1275,,,,tt8814476,1081003,,https://www.wikidata.org/wiki/Q116921951,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q116921951,超少女,film,2026-06-22,Q19835,華納兄弟利維斯登製片廠,51.693333333,-0.419722222,,,,tt8814476,1081003,,https://www.wikidata.org/wiki/Q116921951,https://www.wikidata.org/wiki/Q19835,Wikidata P915/P625/P6375/P577
Q919135,超市夜未眠,film,2006-09-10,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0460740,12225,,https://www.wikidata.org/wiki/Q919135,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q7370809,超級大老千,film,1980-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0081439,49375,,https://www.wikidata.org/wiki/Q7370809,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q965085,跨世奇人,film,1994-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0106379,46924,,https://www.wikidata.org/wiki/Q965085,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q18611353,跳出我天地音乐剧,film,2014-09-28,Q7926899,维多利亚宫剧院,51.496944444,-0.1425,"126 Victoria Street, London, SW1E 5EA, England",,,tt4085696,298931,,https://www.wikidata.org/wiki/Q18611353,https://www.wikidata.org/wiki/Q7926899,Wikidata P915/P625/P6375/P577
Q2259850,軍人魂,film,1964-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0058166,64158,,https://www.wikidata.org/wiki/Q2259850,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q492903,輪渡香港,film,1959-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0052799,85800,,https://www.wikidata.org/wiki/Q492903,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q6548422,轻轻摇晃,film,2014-01-16,Q84,伦敦,51.507222222,-0.1275,,,,tt2560102,248212,,https://www.wikidata.org/wiki/Q6548422,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q3495081,辛巴,film,1955-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0048620,76119,,https://www.wikidata.org/wiki/Q3495081,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q245247,伦敦国王学院,51.511944444,-0.116111111,"King's College London, James Clark Maxwell Building, 57 Waterloo Road, London, SE1 8WA",,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q245247,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q1015079,伯利莊園,52.6425,-0.453056,"Burghley House, Stamford PE9 3JY",,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q1015079,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q390169,林肯座堂,53.234444,-0.536111,,,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q390169,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q476529,温彻斯特座堂,51.060722,-1.313333,,,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q476529,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q49642,罗斯林教堂,55.8554,-3.1599,,,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q49642,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q4545538,艾伯特·布洛克里的007舞台,51.55,-0.535,,,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q4545538,Wikidata P915/P625/P6375/P577
Q160560,达芬奇密码,film,2006-05-17,Q816295,貝爾沃城堡,52.8945,-0.78256,"Belvoir Castle, Grantham, Leicestershire, NG32 1PE",,,tt0382625,591,,https://www.wikidata.org/wiki/Q160560,https://www.wikidata.org/wiki/Q816295,Wikidata P915/P625/P6375/P577
Q12100227,迷失1971,film,2014-02-07,Q21,英格兰,53.0,-1.0,,,,tt2614684,252178,,https://www.wikidata.org/wiki/Q12100227,https://www.wikidata.org/wiki/Q21,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q1331574,42塔,51.515277777,-0.083888888,"25 Old Broad Street, City of London London ENG United Kingdom",,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q1331574,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q27704202,Calton Road,55.953156,-3.186957,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q27704202,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q1900452,Corrour火車站,56.7602,-4.6907,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q1900452,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q27704263,Hanover Street,55.953799,-3.197426,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q27704263,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q1814818,劳埃德大厦,51.513055555,-0.0825,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q1814818,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q526804,威靈頓拱門,51.5025,-0.150833333,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q526804,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q4093,格拉斯哥,55.861111111,-4.25,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q4093,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q501003,滑铁卢桥,51.508611111,-0.116944444,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q501003,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q1548664,王子街,55.951313888,-3.200877777,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q1548664,Wikidata P915/P625/P6375/P577
Q109135,迷幻列車,film,1996-01-01,Q1419068,菲希尔球场,55.881556,-4.269639,,,,tt0117951,627,,https://www.wikidata.org/wiki/Q109135,https://www.wikidata.org/wiki/Q1419068,Wikidata P915/P625/P6375/P577
Q1536361,迷幻屋,film,1998-01-01,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt0122515,12229,,https://www.wikidata.org/wiki/Q1536361,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q1165415,迷惘十六年,film,2003-01-01,Q23436,爱丁堡,55.953333333,-3.189166666,,,,tt0331338,29656,,https://www.wikidata.org/wiki/Q1165415,https://www.wikidata.org/wiki/Q23436,Wikidata P915/P625/P6375/P577
Q213683,迷牆,film,1982-05-23,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0084503,12104,,https://www.wikidata.org/wiki/Q213683,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q685817,追随,film,1998-04-24,Q84,伦敦,51.507222222,-0.1275,,,,tt0154506,11660,,https://www.wikidata.org/wiki/Q685817,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q224926,逃脱者,film,1957-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0050803,64735,,https://www.wikidata.org/wiki/Q224926,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q16978719,這個夏天的秘密,film,2014-01-01,Q22,苏格兰,57.0,-5.0,,,,tt2725962,276843,,https://www.wikidata.org/wiki/Q16978719,https://www.wikidata.org/wiki/Q22,Wikidata P915/P625/P6375/P577
Q112054756,這裡,film,2024-10-25,Q84,伦敦,51.507222222,-0.1275,,,,tt18272208,940139,,https://www.wikidata.org/wiki/Q112054756,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q27566067,通勤营救,film,2018-01-08,Q84,伦敦,51.507222222,-0.1275,,,,tt1590193,399035,,https://www.wikidata.org/wiki/Q27566067,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q27566067,通勤营救,film,2018-01-08,Q661896,松木制片厂,51.548611111,-0.535,,,,tt1590193,399035,,https://www.wikidata.org/wiki/Q27566067,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q65924974,逝者如歌,film,2019-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt1657517,617768,,https://www.wikidata.org/wiki/Q65924974,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q5516100,速度与激情6,film,2013-05-24,Q84,伦敦,51.507222222,-0.1275,,,,tt1905041,82992,,https://www.wikidata.org/wiki/Q5516100,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q7731009,造衣者,film,1988-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0095066,123608,,https://www.wikidata.org/wiki/Q7731009,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q125622191,週四謀殺俱樂部,film,2025-08-28,Q812906,比肯斯菲尔特,51.600872222,-0.634680555,,,,tt12001534,744653,,https://www.wikidata.org/wiki/Q125622191,https://www.wikidata.org/wiki/Q812906,Wikidata P915/P625/P6375/P577
Q794138,週末狂歡,film,1999-01-01,Q117763314,St Mary Street,51.4776,-3.1775,,,,tt0188674,11129,,https://www.wikidata.org/wiki/Q794138,https://www.wikidata.org/wiki/Q117763314,Wikidata P915/P625/P6375/P577
Q794138,週末狂歡,film,1999-01-01,Q10690,加地夫,51.481666666,-3.179166666,,,,tt0188674,11129,,https://www.wikidata.org/wiki/Q794138,https://www.wikidata.org/wiki/Q10690,Wikidata P915/P625/P6375/P577
Q7847564,遊艇艷史,film,1957-01-01,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0049886,470423,,https://www.wikidata.org/wiki/Q7847564,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q52559148,達利：慾望之謎,film,2022-09-17,Q24826,利物浦,53.407222222,-2.991666666,,,,tt8399658,522925,,https://www.wikidata.org/wiki/Q52559148,https://www.wikidata.org/wiki/Q24826,Wikidata P915/P625/P6375/P577
Q3423109,遗言,film,2001-09-10,Q661896,松木制片厂,51.548611111,-0.535,,,,tt0253200,14778,,https://www.wikidata.org/wiki/Q3423109,https://www.wikidata.org/wiki/Q661896,Wikidata P915/P625/P6375/P577
Q2079954,遠大前程,film,2012-09-11,Q84,伦敦,51.507222222,-0.1275,,,,tt1836808,121674,,https://www.wikidata.org/wiki/Q2079954,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
Q15527055,遠離塵囂：珍愛相隨,film,2015-01-01,Q84,伦敦,51.507222222,-0.1275,,,,tt2935476,250734,,https://www.wikidata.org/wiki/Q15527055,https://www.wikidata.org/wiki/Q84,Wikidata P915/P625/P6375/P577
